id,nombre_establecimiento,tipo_ocupacion,direccion,latitud,longitud,ocupacion_longitud,ocupacion_superficie,titularidad,estado_autorizacion,fecha_inicio_autorizacion,fecha_fin_autorizacion,notas
OCUP-1021,RESTAURANTE CHINO XIAO YU CUN,terraza,Calle Mendivil,36.71324887214626,-4.430660726846715,,25.0,privada,activa,,,
OCUP-1022,D´CUADROS,terraza,Calle Mendivil,36.7129311620994,-4.431946283655314,,64.0,privada,activa,,,
OCUP-1023,SALON DE JUEGO ADMIRAL,terraza,Calle Mendivil,36.712845755409084,-4.432284970117124,,86.0,privada,activa,,,
OCUP-1024,LA SANTA MARIA,terraza,Calle Mendoza,36.701818744866486,-4.434617925375274,,35.0,privada,activa,,,
OCUP-1025,LLENAHI,terraza,Calle Menorca,36.69185672492853,-4.452675854221101,,26.0,privada,activa,,,
OCUP-1026,MERCADO DE LA MERCED,terraza,Calle Merced,36.72412063802982,-4.417602308966601,,5.0,privada,activa,,,
OCUP-1027,"PUESTOS Nº 9, 10 Y 11",terraza,Calle Merced,36.7243018523634,-4.417425488973112,,7.0,privada,activa,,,
OCUP-1028,LA HIEDRA,terraza,Calle Mercedes Formica,36.659366415436935,-4.5056213591508945,,14.0,privada,activa,,,
OCUP-1029,SAZ?N,terraza,Calle Mesonero Romanos,36.72063573829815,-4.460423201525111,,47.0,privada,activa,,,
OCUP-1030,TEJERINGOS LAS DELICIAS,terraza,Calle Mesonero Romanos,36.72063573829815,-4.460423201525111,,25.0,privada,activa,,,
OCUP-1031,TOMIKAYA,terraza,Calle Mesonero Romanos,36.72063573829815,-4.460423201525111,,21.0,privada,activa,,,
OCUP-1032,BAR GINEBRA,terraza,Calle Mexico,36.72213030710087,-4.445714112920897,,14.0,privada,activa,,,
OCUP-1033,HELADERIA JIJONA 2,terraza,Calle Mexico,36.72213030710087,-4.445714112920897,,25.0,privada,activa,,,
OCUP-1034,QUINTOQUARTO,terraza,Calle Miguel de Merida Nicolich,36.6821464289286,-4.459570396774323,,225.0,privada,activa,,,
OCUP-1035,ROPER,terraza,Calle Miguel Moya,36.72056009688985,-4.360475183691201,,11.0,privada,activa,,,
OCUP-1036,MARISQUER?A JUANI(MERCADO),terraza,Calle Miguel Moya,36.72050997030989,-4.360748473197211,,5.0,privada,activa,,,
OCUP-1037,SALA PREMIER,terraza,Calle Molina Lario,36.72124978798894,-4.420208166025164,,24.0,privada,activa,,,
OCUP-1038,TERRA MIA,terraza,Calle Molina Lario,36.721200651755275,-4.420136416428783,,9.0,privada,activa,,,
OCUP-1039,LOS MARANGOS MOLINA LARIO,terraza,Calle Molina Lario,36.72109124266685,-4.420193558155642,,10.0,privada,activa,,,
OCUP-1040,SHERLOCK HOLMES,terraza,Calle Molina Lario,36.72109124266685,-4.420193558155642,,11.0,privada,activa,,,
OCUP-1041,PUERTA OSCURA,terraza,Calle Molina Lario,36.721014327179766,-4.420124656675683,,3.0,privada,activa,,,
OCUP-1042,LA MAQUINA,terraza,Calle Molina Lario,36.719348400247355,-4.419817422250812,,68.0,privada,activa,,,
OCUP-1043,MIRATY'S,terraza,Calle Molino Linares,36.668282473618284,-4.503418658016292,,10.0,privada,activa,,,
OCUP-1044,PIZZER?A LA NENINA,terraza,Calle Montserrat Roig,36.733625357203344,-4.434258094180415,,51.0,privada,activa,,,
OCUP-1045,TGB,terraza,Calle Moreno Monroy,36.72045386580542,-4.421252535733322,,19.0,privada,activa,,,
OCUP-1046,VERTICAL-VINOTECA MORENO,terraza,Calle Moreno Monroy,36.72045386580542,-4.421252535733322,,7.0,privada,activa,,,
OCUP-1047,SUSHITA,terraza,Calle Moreno Monroy,36.72041940865867,-4.421272580988152,,21.0,privada,activa,,,
OCUP-1048,LA BURGUESITA,terraza,Calle Moreno Monroy,36.72044966652222,-4.421060362439323,,9.0,privada,activa,,,
OCUP-1049,COMPARTE GASTROBAR,terraza,Calle Moreno Monroy,36.72041381114066,-4.421148704290003,,3.0,privada,activa,,,
OCUP-1050,HELADERIA INMA,terraza,Calle Moreti,36.698741994813126,-4.445617448264397,,20.0,privada,activa,,,
OCUP-1051,LAS MERCHANAS,terraza,Calle Mosquera,36.72262417776369,-4.422291967183944,,3.0,privada,activa,,,
OCUP-1052,MARISCOS LA OLHA ARROCES,terraza,Calle Mu?oz Degrain,36.70570761969223,-4.434943622849387,,6.0,privada,activa,,,
OCUP-1053,LOS MARANG?S-COMPA??A,terraza,Calle Muro de Puerta Nueva,36.72127551440545,-4.424644679775044,,18.0,privada,activa,,,
OCUP-1054,RESTAURANTE HELAS,terraza,Calle Muro de Puerta Nueva,36.72113450189548,-4.424642893828263,,7.0,privada,activa,,,
OCUP-1055,EL MURO,terraza,Calle Muro de San Julian,36.72354265872585,-4.422607247260843,,8.0,privada,activa,,,
OCUP-1056,SUSHI KO,terraza,Calle Muro de San Julian,36.723572306778465,-4.422520976159203,,8.0,privada,activa,,,
OCUP-1057,PAR?NTESIS,terraza,Calle Muro de San Julian,36.723984736483644,-4.421048366757581,,17.0,privada,activa,,,
OCUP-1058,LA PIK? TEATINOS,terraza,Calle Navarro Ledesma,36.72545625903544,-4.464490180206772,,27.0,privada,activa,,,
OCUP-1059,BAR LA CARRETERA,terraza,Calle Navarro Ledesma,36.725178667106015,-4.466594178389373,,9.0,privada,activa,,,
OCUP-1060,YOYMI,terraza,Calle Neftali,36.71537080899628,-4.437807012497596,,7.0,privada,activa,,,
OCUP-1061,CAFETERIA DONDE PAQUI,terraza,Calle Ni?o de Gloria,36.700751328941735,-4.448996402919528,,5.0,privada,activa,,,
OCUP-1062,LOS MARANG?S - NI?O DE GUEVARA,terraza,Calle Ni?o de Guevara,36.72239963894324,-4.419409886954202,,15.0,privada,activa,,,
OCUP-1063,FRANCESCA,terraza,Calle Ni?o de Guevara,36.72235144922429,-4.419242807785721,,3.0,privada,activa,,,
OCUP-1064,LA TABERNA DE P,terraza,Calle Nosquera,36.72280656063311,-4.421880436119112,,3.0,privada,activa,,,
OCUP-1065,RAMEN NOGACU,terraza,Calle Nosquera,36.72280656063311,-4.421880436119112,,4.0,privada,activa,,,
OCUP-1066,NOGACU RAMEN,terraza,Calle Nosquera,36.72280656063311,-4.421880436119112,,3.0,privada,activa,,,
OCUP-1067,DE UNA,terraza,Calle Nosquera,36.72288060529068,-4.422039491888561,,5.0,privada,activa,,,
OCUP-1068,SMILE INC,terraza,Calle Nosquera,36.722946514873065,-4.422115898614453,,9.0,privada,activa,,,
OCUP-1069,BAKKANO 2.0,terraza,Calle Nosquera,36.72321267302167,-4.4223534703760725,,18.0,privada,activa,,,
OCUP-1070,LA BACANAL,terraza,Calle Nosquera,36.72327630838054,-4.422508534003453,,10.0,privada,activa,,,
OCUP-1071,ENTREVARALES,terraza,Calle Nosquera,36.72327630838054,-4.422508534003453,,41.0,privada,activa,,,
OCUP-1072,SPRITZ BAR,terraza,Calle Nosquera,36.72340955095658,-4.422658366180872,,10.0,privada,activa,,,
OCUP-1073,BAR JUANI,terraza,Calle Nu?ez Vela,36.72352590844619,-4.4514396114526384,,13.0,privada,activa,,,
OCUP-1074,CALIMERO,terraza,Calle Nuestra Se?ora de las Candelas,36.68698034164594,-4.448199262406639,,26.0,privada,activa,,,
OCUP-1075,CAFETER?A 3 NACIONES,terraza,Calle Nuestra Se?ora de las Candelas,36.68696751223993,-4.448807322945907,,18.0,privada,activa,,,
OCUP-1076,CAFETER?A LAS CANDELAS,terraza,Calle Nuestra Se?ora de las Candelas,36.687430537981164,-4.44966005455692,,11.0,privada,activa,,,
OCUP-1077,EL PESCAITO DE NICOLAS,terraza,Calle Nuestra Se?ora de los Clarines,36.72972791093258,-4.440036457236866,,39.0,privada,activa,,,
OCUP-1078,KEKA?A,terraza,Calle Nuestra Se?ora de los Clarines,36.73021374866822,-4.439595187078236,,23.0,privada,activa,,,
OCUP-1079,LA CANDELARIA,terraza,Calle Nuestra Se?ora de los Clarines,36.730535317976205,-4.439264635992755,,30.0,privada,activa,,,
OCUP-1080,CAFE BAR ESPERANZA,terraza,Calle Nuzas,36.73018436674134,-4.468666748061253,,27.0,privada,activa,,,
OCUP-1081,TU SITIO,terraza,Calle Nuzas,36.73041829409609,-4.469968438142973,,81.0,privada,activa,,,
OCUP-1082,REY DONER KEBAB-PIZZAS,terraza,Calle Nuzas,36.73041829409609,-4.469968438142973,,20.0,privada,activa,,,
OCUP-1083,CAF?-BAR REP??LICA DE LUQUE,terraza,Calle O'donnell,36.72235846877328,-4.437360221423828,,9.0,privada,activa,,,
OCUP-1084,NOMADAS TAKE AWAY,terraza,Calle Obsidiana,36.71011606334623,-4.45670745890209,,62.0,privada,activa,,,
OCUP-1085,LA MAR DE BUENO,terraza,Calle Olozaga,36.718984105335046,-4.4244269058275725,,22.0,privada,activa,,,
OCUP-1086,BEL?SIMO,terraza,Calle Olozaga,36.71880191761512,-4.424307498062654,,11.0,privada,activa,,,
OCUP-1087,MARISQUERO,terraza,Calle Olozaga,36.71880191761512,-4.424307498062654,,25.0,privada,activa,,,
OCUP-1088,CAFETERIA BAR SAN LUIS,terraza,Calle Orotava la,36.70707985442021,-4.4750833718093945,,8.0,privada,activa,,,
OCUP-1089,LA TAPERIA DEL SUR,terraza,Calle Orotava la,36.70695254156037,-4.475165552113886,,8.0,privada,activa,,,
OCUP-1090,LA PERA,terraza,Calle Pablo Gargallo,36.72194834912163,-4.4684066695903235,,17.0,privada,activa,,,
OCUP-1091,DES-MONTADOS,terraza,Calle Pacifico,36.69305359901943,-4.440778544987476,,12.0,privada,activa,,,
OCUP-1092,PX WINES SPIRITS,terraza,Calle Pacifico,36.698871099659385,-4.436545531576977,,70.0,privada,activa,,,
OCUP-1093,EL PIROPO RESTAURANTE,terraza,Calle Pacifico,36.698624497082925,-4.4366946717933855,,44.0,privada,activa,,,
OCUP-1094,LA MAFIA,terraza,Calle Pacifico,36.698624497082925,-4.4366946717933855,,80.0,privada,activa,,,
OCUP-1095,MALACCA PACIFIC,terraza,Calle Pacifico,36.698624497082925,-4.4366946717933855,,49.0,privada,activa,,,
OCUP-1096,BURGUER KING,terraza,Calle Pacifico,36.69736063935557,-4.4378672094076075,,32.0,privada,activa,,,
OCUP-1097,KFC (KENTUCKY FRIED CHICKEN),terraza,Calle Pacifico,36.69736063935557,-4.4378672094076075,,74.0,privada,activa,,,
OCUP-1098,MAITEHN HELADER?A,terraza,Calle Pacifico,36.696066242713,-4.438793261088207,,60.0,privada,activa,,,
OCUP-1099,MEDITERRANEO PLAYA CAFE BAR,terraza,Calle Pacifico,36.695660119793814,-4.439092769006936,,46.0,privada,activa,,,
OCUP-1100,MOBIDICK,terraza,Calle Pacifico,36.695660119793814,-4.439092769006936,,50.0,privada,activa,,,
OCUP-1101,SICILIA BEDDA,terraza,Calle Pacifico,36.695660119793814,-4.439092769006936,,24.0,privada,activa,,,
OCUP-1102,CAMPEROS CHE BOLU,terraza,Calle Pacifico,36.69487497519783,-4.439653898373287,,66.0,privada,activa,,,
OCUP-1103,HELADERIA MARCELLO,terraza,Calle Pacifico,36.69449487160629,-4.4397365850230885,,22.0,privada,activa,,,
OCUP-1104,ZAKAYA,terraza,Calle Pacifico,36.69449487160629,-4.4397365850230885,,55.0,privada,activa,,,
OCUP-1105,BARE NOSTRUM,terraza,Calle Pacifico,36.69449487160629,-4.4397365850230885,,52.0,privada,activa,,,
OCUP-1106,TERRA MIA,terraza,Calle Pacifico,36.69449487160629,-4.4397365850230885,,61.0,privada,activa,,,
OCUP-1107,MASS OVEN GRILL,terraza,Calle Pacifico,36.693760161747925,-4.440351658985137,,59.0,privada,activa,,,
OCUP-1108,OCEAN DRIVE,terraza,Calle Pacifico,36.693305338729914,-4.4406276827363955,,28.0,privada,activa,,,
OCUP-1109,100 MONTADITOS,terraza,Calle Pacifico,36.69305359901943,-4.440778544987476,,63.0,privada,activa,,,
OCUP-1110,NOODELS PAC?FICO,terraza,Calle Pacifico,36.6922519523343,-4.441265034699846,,40.0,privada,activa,,,
OCUP-1111,LA DOLCE VITA,terraza,Calle Pacifico,36.690514133262425,-4.442288923833006,,72.0,privada,activa,,,
OCUP-1112,ASADOR TORRE MONICA,terraza,Calle Pacifico,36.68991002344372,-4.4426429650634685,,30.0,privada,activa,,,
OCUP-1113,HAMBURGUESERIA EL YANKEE,terraza,Calle Padre Lerchundi,36.71996205878725,-4.355365833551572,,5.0,privada,activa,,,
OCUP-1114,EL RETORNO,terraza,Calle Palma del Rio,36.688727465016726,-4.455642700429,,47.0,privada,activa,,,
OCUP-1115,LA GOURMETECA,terraza,Calle Palma del Rio,36.688727465016726,-4.455642700429,,47.0,privada,activa,,,
OCUP-1116,PIZZER?A EL ITALIANO,terraza,Calle Palma del Rio,36.68759579047964,-4.4563777524379296,,47.0,privada,activa,,,
OCUP-1117,MARISQUERIA LOS PATIOS,terraza,Calle Palma del Rio,36.68711262079038,-4.45669007634026,,64.0,privada,activa,,,
OCUP-1118,LOS PUNTALES RESTAURANTE,terraza,Calle Paris,36.70003734027786,-4.472692137000332,,28.0,privada,activa,,,
OCUP-1119,CAFE BAR VICENTE,terraza,Calle Parroco Don Juan Estrada Castro,36.728883104945844,-4.42082541742536,,28.0,privada,activa,,,
OCUP-1120,LA CANASTA,terraza,Calle Pastora,36.7181656234908,-4.423499547157923,,18.0,privada,activa,,,
OCUP-1121,CAFETERIA LA CANASTA,terraza,Calle Pastora,36.71806283549479,-4.423439293366024,,18.0,privada,activa,,,
OCUP-1122,EL PALENQUE,terraza,Calle Pe?a de Francia,36.674429255084696,-4.472447217871994,,5.0,privada,activa,,,
OCUP-1123,BAR LA MARINA,terraza,Calle Pedro de Mena,36.71750461004984,-4.421793991645632,,15.0,privada,activa,,,
OCUP-1124,EBOKA,terraza,Calle Pedro de Toledo,36.720900836768344,-4.418105484005712,,16.0,privada,activa,,,
OCUP-1125,OSTERIA ANGELINO 1899,terraza,Calle Pedro de Toledo,36.720900836768344,-4.418105484005712,,9.0,privada,activa,,,
OCUP-1126,BAR JESI,terraza,Calle Pedro Gomez Chaix,36.71785578021931,-4.440773493692926,,14.0,privada,activa,,,
OCUP-1127,LO DE AINARA,terraza,Calle Pedro Gomez Chaix,36.71785578021931,-4.440773493692926,,18.0,privada,activa,,,
OCUP-1128,EL CATETO,terraza,Calle Pedro de Lobo,36.74628806534911,-4.4158886692187815,,27.0,privada,activa,,,
OCUP-1129,TAPERIA PELAYO,terraza,Calle Pelayo,36.72201915086759,-4.432496192274315,,2.0,privada,activa,,,
OCUP-1130,CAFETERIA PELAYO 23,terraza,Calle Pelayo,36.72354863721765,-4.432392634307865,,14.0,privada,activa,,,
OCUP-1131,PIZZERIA LA TOSCANA,terraza,Calle Pico de las Palomas,36.69593844376444,-4.442858713610607,,17.0,privada,activa,,,
OCUP-1132,TAPERIA ESHAPAY?,terraza,Calle Pindaro,36.71982284436907,-4.482608171495535,,20.0,privada,activa,,,
OCUP-1133,BORAKAY,terraza,Calle Pindaro,36.720671712893235,-4.4794715922458055,,46.0,privada,activa,,,
OCUP-1134,BURGUER PIZZA ALI,terraza,Calle Pintor Berrobianco Melendez,36.70934530894817,-4.444047618641448,,21.0,privada,activa,,,
OCUP-1135,PIZZER?A NAPOLITANA,terraza,Calle Pirandello,36.71760324066907,-4.461835725197041,,12.0,privada,activa,,,
OCUP-1136,HELADERIA ARTESANAL PIRANDELLO,terraza,Calle Pirandello,36.71716566972899,-4.462100844644601,,21.0,privada,activa,,,
OCUP-1137,MARISQUER?A EL PALE?O,terraza,Calle Pirandello,36.71716566972899,-4.462100844644601,,17.0,privada,activa,,,
OCUP-1138,MI CHIOTA,terraza,Calle Pirandello,36.71716566972899,-4.462100844644601,,21.0,privada,activa,,,
OCUP-1139,RESTAURANTE TABERNA LA RAIZ,terraza,Calle Pirandello,36.71716566972899,-4.462100844644601,,35.0,privada,activa,,,
OCUP-1140,ETERNAL,terraza,Calle Pirandello,36.71645850133805,-4.462129976262972,,97.0,privada,activa,,,
OCUP-1141,CHUPAYTIRA,terraza,Calle Pirandello,36.715953958083816,-4.462309325200291,,115.0,privada,activa,,,
OCUP-1142,MATACOPAS,terraza,Calle Pirandello,36.715953958083816,-4.462309325200291,,31.0,privada,activa,,,
OCUP-1143,RECESO TABERNA URBANA,terraza,Calle Pirandello,36.715953958083816,-4.462309325200291,,78.0,privada,activa,,,
OCUP-1144,EL PINCHI,terraza,Calle Platero,36.72859793982468,-4.4388099637672065,,23.0,privada,activa,,,
OCUP-1145,NARVAL COPAS,terraza,Calle Playa del Chanquete,36.7176313577869,-4.352243284406909,,37.0,privada,activa,,,
OCUP-1146,HELADOS CREMADES,terraza,Calle Playa del Chanquete,36.71758902017446,-4.351669429148942,,57.0,privada,activa,,,
OCUP-1147,BAR ANTONIO,terraza,Calle Playa del Chanquete,36.71745234822152,-4.35110769196689,,60.0,privada,activa,,,
OCUP-1148,REST. SHERIF PLAYA,terraza,Calle Playa del Chanquete,36.717359270417994,-4.35047684563714,,52.0,privada,activa,,,
OCUP-1149,MAKIAN BEACH,terraza,Calle Playa del Chanquete,36.717320377843855,-4.350251203169241,,65.0,privada,activa,,,
OCUP-1150,BAR LOS PARALES,terraza,Calle Playa del Chanquete,36.71734310824237,-4.3498404716198396,,70.0,privada,activa,,,
OCUP-1151,RESTAURANTE VICTORIA,terraza,Calle Playa del Chanquete,36.717144759237954,-4.349478483380889,,80.0,privada,activa,,,
OCUP-1152,PIRI-PIRI,terraza,Calle Playa del Chanquete,36.717065458340144,-4.34921331140384,,143.0,privada,activa,,,
OCUP-1153,EL TINTERO,terraza,Calle Playa del Chanquete,36.7167455331319,-4.3481471040393105,,450.0,privada,activa,,,
OCUP-1154,ASOCIACION GASTRONOMICA RINCON,terraza,Calle Playa Virginia,36.71776393078835,-4.349176468421871,,30.0,privada,activa,,,
OCUP-1155,BAR BODEGA HERMANOS MADRID,terraza,Calle Poeta Salvador Ibarra Espa?a,36.732813199405115,-4.430812996419965,,24.0,privada,activa,,,
OCUP-1156,BAJO CERO,terraza,Calle Portazgo,36.73467353401847,-4.415697580408531,,13.0,privada,activa,,,
OCUP-1157,EL REFECTORIUM,terraza,Calle Postigo de los Abades,36.71970081970916,-4.419111380067941,,26.0,privada,activa,,,
OCUP-1158,LA PARRILLA,terraza,Calle Postigo de los Abades,36.71970081970916,-4.419111380067941,,19.0,privada,activa,,,
OCUP-1159,EL VEGETARIANO DE ALCAZABILLA,terraza,Calle Pozo del Rey,36.72209570938111,-4.416875368705481,,16.0,privada,activa,,,
OCUP-1160,LA ESQUINA,terraza,Calle Praga,36.7232966637671,-4.5429974324202425,,56.0,privada,activa,,,
OCUP-1161,H10 CROMA MALAGA,terraza,Calle Prim,36.71790729963931,-4.425319008195493,,109.0,privada,activa,,,
OCUP-1162,RUB,terraza,Calle Princesa,36.700644231795245,-4.436495061005526,,30.0,privada,activa,,,
OCUP-1163,Taberna Deskaro,terraza,Calle Princesa,36.701192923045966,-4.437633111266717,,24.0,privada,activa,,,
OCUP-1164,LA CUEVA DE 1900,terraza,Calle Puerta del Mar,36.71899937053474,-4.422977780925892,,37.0,privada,activa,,,
OCUP-1165,ANSERINI,terraza,Calle Puerta del Mar,36.71887341854501,-4.423075989312304,,14.0,privada,activa,,,
OCUP-1166,BASICS GOIKO,terraza,Calle Puerta del Mar,36.71870380875002,-4.423022565167272,,10.0,privada,activa,,,
OCUP-1167,LA BELLA JULIETA,terraza,Calle Puerta del Mar,36.71803388555256,-4.422798670229324,,5.0,privada,activa,,,
OCUP-1168,HIERBABUENA,terraza,Calle Puerta Nueva,36.72132715352912,-4.424762090946523,,26.0,privada,activa,,,
OCUP-1169,HIERBABUENA I,terraza,Calle Puerta Nueva,36.72132715352912,-4.424762090946523,,26.0,privada,activa,,,
OCUP-1170,RESTAURANTE HIERBABUENA,terraza,Calle Puerta Nueva,36.72132715352912,-4.424762090946523,,43.0,privada,activa,,,
OCUP-1171,TABERNA FARMACIA EL GLOBO,terraza,Calle Puerta Nueva,36.721423398437814,-4.424771728481702,,32.0,privada,activa,,,
OCUP-1172,RESTAURANTE MIGUEL,terraza,Calle Puerto,36.72018224672394,-4.409303329729529,,14.0,privada,activa,,,
OCUP-1173,ELIAS Y LOLI,terraza,Calle Puerto Oncala,36.702031941657076,-4.452261779788369,,17.0,privada,activa,,,
OCUP-1174,EL RINC?N DE JOAQU?N,terraza,Calle Quasimodo,36.710770769349246,-4.4650528138303525,,14.0,privada,activa,,,
OCUP-1175,CASA AMIGOS PLAYA,terraza,Calle Quitapenas,36.71928471557459,-4.3649700291115625,,127.0,privada,activa,,,
OCUP-1176,ASOCIACION LA PE?A LA PLAYA,terraza,Calle Quitapenas,36.71901137377959,-4.36010525653048,,133.0,privada,activa,,,
OCUP-1177,HAMBURGUESERIA MARUCHI,terraza,Calle Quitapenas,36.71901676396468,-4.35988988670734,,20.0,privada,activa,,,
OCUP-1178,LA CONCHA,terraza,Calle Quitapenas,36.71899130471385,-4.3596912608924425,,80.0,privada,activa,,,
OCUP-1179,GRAN CAFE DE EL PALO,terraza,Calle Quitapenas,36.718944696117305,-4.359394892846441,,97.0,privada,activa,,,
OCUP-1180,LULU,terraza,Calle Quitapenas,36.71925085534194,-4.36409716373962,,14.0,privada,activa,,,
OCUP-1181,EL ZAGAL,terraza,Calle Quitapenas,36.7192106677443,-4.363267781164902,,110.0,privada,activa,,,
OCUP-1182,EL RONQUEO,terraza,Calle Quitapenas,36.719183446222786,-4.361831125357193,,33.0,privada,activa,,,
OCUP-1183,HELADERIA CAZORLA,terraza,Calle Quitapenas,36.719182800795764,-4.361714943961102,,41.0,privada,activa,,,
OCUP-1184,RESTAURANTE GABI,terraza,Calle Quitapenas,36.71920968100238,-4.361591981158922,,124.0,privada,activa,,,
OCUP-1185,RADICI,terraza,Calle Ramon Franquelo,36.722994908929614,-4.419301023125872,,11.0,privada,activa,,,
OCUP-1186,TEPITO,terraza,Calle Ramon Franquelo,36.72309384225354,-4.419286315272623,,10.0,privada,activa,,,
OCUP-1187,DRUNKORAMA,terraza,Calle Ramon Franquelo,36.723185887875246,-4.4192316061028425,,14.0,privada,activa,,,
OCUP-1188,LOS MARANGOS ?LAMOS,terraza,Calle Ramon Franquelo,36.72335419724663,-4.419066065852992,,24.0,privada,activa,,,
OCUP-1189,IGUANA BAR,terraza,Calle Ramon Franquelo,36.723193340208645,-4.419097932039053,,5.0,privada,activa,,,
OCUP-1190,WOOCOCO,terraza,Calle Ramon Franquelo,36.72325634314343,-4.419042408524342,,9.0,privada,activa,,,
OCUP-1191,PALERMO COFFEE,terraza,Calle Ramos Marin,36.72441005421414,-4.418572787810011,,22.0,privada,activa,,,
OCUP-1192,CAZUELA DE ROCK,terraza,Calle Realenga de San Luis,36.69405536675336,-4.448728866484129,,46.0,privada,activa,,,
OCUP-1193,GULATER?A,terraza,Calle Realenga de San Luis,36.693778836266944,-4.448897634890729,,18.0,privada,activa,,,
OCUP-1194,PASTEL PAN,terraza,Calle Realenga de San Luis,36.693407419164814,-4.44886596481452,,22.0,privada,activa,,,
OCUP-1195,BAR YOLANDA,terraza,Calle Reboul,36.709114898088814,-4.440875342167307,,8.0,privada,activa,,,
OCUP-1196,TABERNA ALASKA,terraza,Calle Reboul,36.708623309650854,-4.441603718802476,,54.0,privada,activa,,,
OCUP-1197,LA BARRITA DE MARITA,terraza,Calle Reding,36.71739582435743,-4.4114674563698,,27.0,privada,activa,,,
OCUP-1198,RESTAURANTE LOS DELFINES,terraza,Calle Reding,36.71739582435743,-4.4114674563698,,71.0,privada,activa,,,
OCUP-1199,LA ARTESANA,terraza,Calle Reding,36.71717850886899,-4.4117088917995915,,45.0,privada,activa,,,
OCUP-1200,SACROMONTE TAPAS,terraza,Calle Reding,36.717528067401304,-4.4112075344934505,,23.0,privada,activa,,,
OCUP-1201,BUENAGUETA,terraza,Calle Reding,36.71742108042608,-4.411325349949262,,40.0,privada,activa,,,
OCUP-1202,BAR EL OLEAJE,terraza,Calle Rio Alcarrache,36.706989722482575,-4.437900248786885,,8.0,privada,activa,,,
OCUP-1203,HELADERIA VALENTINO,terraza,Calle Rio Guadiana,36.71359577030112,-4.450701131419679,,14.0,privada,activa,,,
OCUP-1204,KIWITA VIBES,terraza,Calle Rio Rocio,36.70506804543969,-4.435711060875237,,12.0,privada,activa,,,
OCUP-1205,CASA JUAN,terraza,Calle Rio Rocio,36.7048170212051,-4.435308056558765,,68.0,privada,activa,,,
OCUP-1206,EL MUNDO DEL CAMPERO,terraza,Calle Rio Rocio,36.7048170212051,-4.435308056558765,,20.0,privada,activa,,,
OCUP-1207,LA CALLEJERA,terraza,Calle Rio Rocio,36.7048170212051,-4.435308056558765,,98.0,privada,activa,,,
